puttalam,tauu,rlus,sfcWind,rsuscs,rsus,rsdscs,prw,hurs,rtmt,ua_850,evspsbl,vas,clwvi,rsutcs,rsds,ua_500,va_850,pr,huss,sbl,zg_500,wap_500,clt,va_500,clivi,ta_500,psl,hfls,hfss,prc,ps,rlds,rldcs,rlut,rlutcs,rsdt,rsut,ta_850,tas,tasmax,tasmin,tauv,tro3_500,tro3_850,ts,uas,wap_850,zg_850,date
30.8,0.319138139,0.53171665,0.090101174,0.866099176,0.657306193,0.91277074,0.435998314,0.331500171,0.71906408,0.339926166,0.044705882,0.503046519,0.15720654,0.296775654,0.757439243,0.4090035,0.336199197,0.225850123,0.486396456,0.403785489,0.46335057,0.585208163,0.409592679,0.566948731,0.18634034,0.553741611,0.449629208,0.045174379,0.629307539,0.244179243,0.446194258,0.505516779,0.533166383,0.606885504,0.565826364,0.89969845,0.298242263,0.480944688,0.543651447,0.583459448,0.452105993,0.463311367,0.551375491,0.856157326,0.549506326,0.373000086,0.396786464,0.45955023,3/1/1982
151.6,0.541536852,0.639529544,0.421130666,0.816046461,0.675031994,0.962813042,0.55175007,0.56123782,0.77922671,0.512187755,0.301176471,0.818024765,0.118037174,0.218132555,0.765302457,0.330059264,0.626154374,0.186075717,0.774554984,0.274132492,0.496352231,0.665344366,0.430930421,0.583218105,0.110461709,0.732800924,0.298391348,0.300984583,0.548032034,0.201193724,0.296310016,0.691531846,0.740486453,0.605601214,0.530023709,0.996480479,0.30354965,0.675034764,0.675810043,0.649902756,0.681584739,0.716290285,0.609489936,0.557999485,0.64168621,0.671881953,0.577077645,0.34398185,4/1/1982
286.7,0.682758922,0.737702521,0.668857251,0.611390899,0.742917813,0.815500305,0.460016269,0.52195035,0.77507604,0.565099192,0.381176471,0.919936232,0.05870815,0.239451456,0.863729151,0.252536962,0.77635297,0.071613817,0.80892674,0.145425868,0.52520029,0.780438578,0.271351743,0.435197482,0.073146774,0.580698263,0.21413817,0.380622338,0.831300294,0.077490951,0.214182688,0.650529711,0.752866984,0.736549156,0.726783386,0.889768706,0.129545661,0.83683962,0.747248581,0.749761497,0.750692787,0.857694925,0.826392898,0.564885304,0.746586569,0.787922965,0.819699397,0.271782693,5/1/1982
0.9,0.82421219,0.488324348,0.833803617,0.410343519,0.233361973,0.665663757,0.871599261,0.74966643,0.629732549,0.923075091,0.444705882,0.886298921,0.482485489,0.123067376,0.32391482,0.665605619,0.635860745,0.519738785,0.831340502,0.587066246,0.400978403,0.479472122,0.772986794,0.704600124,0.493555272,0.609058349,0.214665387,0.445609316,0.332438269,0.541097739,0.217453543,0.863482008,0.841309099,0.240331769,0.178064504,0.779392369,0.629505073,0.556932694,0.561776545,0.451369567,0.719054787,0.860515515,0.356486445,0.262618599,0.474168906,0.882082161,0.648028834,0.184402297,6/1/1982
8.3,0.757257683,0.493384639,0.690877884,0.407157545,0.551074717,0.67363586,0.790046558,0.607425707,0.857688286,0.819053368,0.310588235,0.720176866,0.128774978,0.179524434,0.652760495,0.71110383,0.195239912,0.1963876,0.732661044,0.075709779,0.260101532,0.809877856,0.633602046,0.726028712,0.157589607,0.480416123,0.239990941,0.310964881,0.498056276,0.212338118,0.240245123,0.75376242,0.793748902,0.413069011,0.187352688,0.803386443,0.293945934,0.545388893,0.575340857,0.516511363,0.689592558,0.687667042,0.418349876,0.29644798,0.485631205,0.859367669,0.511444696,0.21029935,7/1/1982
1.4,0.727039897,0.532385848,0.674633856,0.738827825,0.548058816,0.824839483,0.800773192,0.689294425,0.890164339,0.734497438,0.404705882,0.787243089,0.220863522,0.166140534,0.595960259,0.580069771,0.449305738,0.326759262,0.790889681,0.517350158,0.313433644,0.568067436,0.756150428,0.592396548,0.276998067,0.503790662,0.250305778,0.405480212,0.4928651,0.353235098,0.249236512,0.808958592,0.820788288,0.291414165,0.214757989,0.898240518,0.428403016,0.564742689,0.569845775,0.506658622,0.68886771,0.745652814,0.177419264,0.224606003,0.521973568,0.835959449,0.555767134,0.22697091,8/1/1982
73.8,0.74840214,0.515928593,0.653221251,0.987021887,0.791053419,0.832594964,0.736559756,0.675699762,0.928765574,0.744080995,0.414117647,0.819566368,0.145184645,0.253606583,0.738538819,0.624720383,0.589732764,0.195651037,0.754470242,0.231545741,0.468835157,0.632820402,0.616983907,0.870730915,0.200058441,0.584113538,0.343754638,0.414327603,0.627937639,0.21154209,0.344224405,0.757044332,0.781869479,0.396128711,0.28899234,0.876490095,0.289931198,0.564140364,0.546815496,0.499306078,0.646036527,0.793698414,0.166233518,0.141639988,0.500547844,0.824324792,0.635628383,0.333032353,9/1/1982
613.8,0.497930323,0.38692617,0.259365903,0.863720807,0.335383315,0.635173851,0.755523413,0.748292617,0.514206142,0.554133203,0.294117647,0.639060475,0.392382135,0.197080656,0.320782012,0.606984181,0.481742994,0.49690533,0.690518622,0.57318612,0.436806358,0.455740085,0.742682501,0.653660117,0.422100389,0.433870641,0.54048132,0.29459108,0.19431446,0.518808951,0.539450962,0.770140043,0.716685748,0.258047897,0.214595369,0.622292239,0.622507297,0.355935585,0.415531637,0.319520237,0.542682024,0.596020062,0.227588582,0.415168949,0.364571451,0.589908617,0.347221632,0.524586566,10/1/1982
273.3,0.234014835,0.365621769,0.231075054,0.581762424,0.278229466,0.335755616,0.63988732,0.69971403,0.246772763,0.243465665,0.338823529,0.319197264,0.439366919,0.123905582,0.280056973,0.42020589,0.54522848,0.724503317,0.606029913,0.289274448,0.398364419,0.384494796,0.645626663,0.560506105,0.290148276,0.397529307,0.610983923,0.337857293,0.219192751,0.731348464,0.607180183,0.695755343,0.632265154,0.382523864,0.344268428,0.229224486,0.515512276,0.255309717,0.366949383,0.292605097,0.466201022,0.378104016,0.389454597,0.449471167,0.354884334,0.189278514,0.159389098,0.57442346,11/1/1982
177.1,0.119476996,0.13814106,0.691474442,0.425062047,0.333204429,0.192897559,0.401425741,0.613447197,0.111852561,0.101130406,1,0,0.507585971,0.097689861,0.303627456,0.080657768,0,0.277409537,0.36970935,0.414511041,0.312914903,0.4770159,0.61604776,0.195614225,0.468130402,0.396631342,0.627103961,1,0.271396349,0.28398065,0.627231817,0.460304476,0.357367117,0.473706991,0.498887698,0.001738513,0.419528763,0.143372196,0.121232771,0.073233524,0.229650097,0,0.656013466,0.817102189,0.136252702,0.116099363,0.781194692,0.461391956,12/1/1982
0,0.112880916,0.098097987,0.560701568,0.540168872,0.681160496,0.366755701,0.248171752,0.404317163,0.343945065,0.135772445,0.585882353,0.145649437,0.068968718,0.134452445,0.649295831,0.122589242,0.277186482,0.071982099,0.211876908,0.569085174,0.537978585,0.775853932,0.454635135,0.512846258,0.069069806,0.297958675,0.841590933,0.585179087,0.537175085,0.077809362,0.842932471,0.254376539,0.225677394,0.667173916,0.553102271,0.158181193,0.13888693,0.1419771,0.110168707,0.184608382,0.051842439,0.179233589,0.719307432,0.75636327,0.117811748,0.077310254,0.894226209,0.713125156,1/1/1983
34.2,0.176936398,0.30672592,0.339010959,0.75373752,0.76225137,0.678624612,0.253117581,0.31263965,0.560639199,0.152270981,0.164705882,0.306791119,0.067145816,0.252076248,0.763596315,0.178949348,0.325881663,0.070067035,0.315052861,0.474637224,0.449366809,0.769860812,0.55646311,0.092828042,0.07632116,0.354092435,0.661045099,0.164355729,0.636872479,0.075739689,0.659840004,0.309708251,0.312364615,0.665449128,0.673124689,0.557457427,0.184832336,0.43276024,0.353959476,0.470966079,0.208423736,0.30773445,0.88324688,0.785404962,0.336601095,0.168359368,0.810151788,0.644508549,2/1/1983
56.2,0.282892015,0.564455797,0.068709414,0.933927116,0.779459789,0.948471852,0.298465009,0.1573619,0.656844111,0.276119681,0.035294118,0.542731449,0.086322637,0.339866817,0.878957403,0.534947405,0.549619428,0.158086321,0.361446454,0.703154574,0.482357401,0.798902685,0.213857876,0.48958267,0.048652797,0.463587531,0.568950505,0.036818031,0.772356898,0.170148626,0.56582327,0.383085936,0.42012806,0.793059562,0.723726254,0.896736289,0.185747463,0.516482293,0.555399571,0.648670127,0.382354467,0.503402962,0.698317087,0.595706842,0.591567987,0.29502779,0.556324634,0.6046073,3/1/1983
128.3,0.519565932,0.737768355,0.378151166,0.880337925,0.722897365,1,0.388926701,0.386928034,0.719077542,0.468415279,0.383529412,0.815441594,0.084125416,0.254737012,0.840633526,0.534502156,0.640121543,0.17944665,0.696860515,0.446403785,0.486666057,0.60815767,0.300003997,0.559432248,0.055590422,0.537646588,0.385582347,0.382924008,0.610403039,0.194029471,0.382916363,0.617992744,0.675948935,0.733351754,0.725642117,0.995548485,0.242067171,0.680539199,0.754025981,0.758070128,0.71751141,0.698310371,0.911728694,0.737819766,0.743672955,0.649751399,0.614546434,0.473954501,4/1/1983
76.4,0.793225598,0.738715573,0.798477085,0.585334943,0.731121761,0.801257881,0.530468741,0.437171559,0.764236154,0.665489082,0.571764706,0.927271429,0.058192662,0.223515457,0.849233982,0.405420702,0.826777145,0.10505378,0.752317685,0.3170347,0.525203995,0.744154094,0.317121674,0.435937602,0.053913323,0.596884038,0.244226233,0.571312393,0.868824887,0.113630629,0.242880363,0.666213026,0.766736454,0.739638452,0.615276024,0.889759089,0.136170657,0.7741425,0.75612938,0.738978379,0.779239104,0.905909164,0.798748608,0.589997932,0.74855506,0.852510585,0.832793263,0.290281886,5/1/1983
126.4,0.901011964,0.50197105,0.912689818,0.459445731,0.504798453,0.693280279,0.698983103,0.652791273,0.733042573,0.93731319,0.449411765,0.916199606,0.135476974,0.146969904,0.580268768,1,0.59683847,0.290667672,0.765370752,0.476214511,0.361871895,0.594590017,0.685665646,0.773166596,0.155219924,0.583878009,0.213712905,0.45001141,0.566744144,0.314229719,0.217416047,0.765309481,0.761548402,0.427029774,0.300514113,0.77864691,0.374896264,0.58297314,0.575358743,0.502276085,0.700217445,0.931133392,0.645994625,0.29757018,0.497079283,0.926674229,0.823067671,0.175784194,6/1/1983
15.1,0.703768238,0.543978016,0.684224591,0.43883465,0.541364018,0.69065793,0.692709132,0.582055337,0.848000995,0.716911328,0.322352941,0.902018619,0.140710101,0.199451369,0.609258854,0.712130112,0.784149862,0.207436046,0.724511629,0.453990221,0.430544582,0.751108777,0.678624833,0.716370731,0.196919333,0.584533112,0.318701522,0.322326636,0.658795394,0.22427854,0.319285135,0.74519391,0.759963621,0.355439156,0.288332695,0.801541467,0.35216321,0.576897398,0.592001317,0.537834986,0.68294938,0.853182363,0.452919308,0.143117819,0.547346921,0.808500099,0.662684319,0.309914962,7/1/1983
5.2,0.587485416,0.699666278,0.492118859,0.786127597,0.708781467,0.851244627,0.660456455,0.434129037,0.801023122,0.566083358,0.331764706,0.873832399,0.08245685,0.192664031,0.809589208,0.368382081,0.856644941,0.183866028,0.711863852,0.380757098,0.620465204,0.731004813,0.403907736,0.726920977,0.055170472,0.507944459,0.509495665,0.332243324,0.750233795,0.198805639,0.508951048,0.740556528,0.817973332,0.631339617,0.449665924,0.896552329,0.204037855,0.541171493,0.713405693,0.694294575,0.754276339,0.781381845,0.188835735,0.00057164,0.698560155,0.718844096,0.695460571,0.587892551,8/1/1983
1.2,0.745168312,0.496576636,0.777053718,0.915586913,0.156760094,0.793946853,0.965073668,0.86375382,0.552792254,0.883355625,0.630588235,0.980699805,0.801133802,0.217149604,0.141934637,0.728955087,1,0.993650826,0.891793571,0.40977918,0.519348356,0.139177816,0.960788387,0.766456331,0.479888018,0.671490274,0.384394655,0.630547517,0.19014853,0.990200894,0.385261437,0.990745663,0.910437934,0.092464113,0.123910615,0.876305464,0.882799766,0.451030277,0.540139409,0.381842135,0.772043659,0.95714087,0.110890453,0.068760429,0.471662037,0.823987951,0.228494069,0.383065656,9/1/1983
322.1,0.617902002,0.385974563,0.483313718,0.896275309,0.621144147,0.65420235,0.62702536,0.664645535,0.568742382,0.652909866,0.475294118,0.772853882,0.211048607,0.238777192,0.570057203,0.664000895,0.642534827,0.270043907,0.657173936,0.252681388,0.670114455,0.648451386,0.568322145,0.590365495,0.236656619,0.621235105,0.681386682,0.476080979,0.207098046,0.281592566,0.680872702,0.662671808,0.6615951,0.482322127,0.35510764,0.624018675,0.378245885,0.394845403,0.447193634,0.376574456,0.568017077,0.741442284,0.356852935,0.406522876,0.374358167,0.694161782,0.567113417,0.715715216,10/1/1983
90.6,0.167275388,0.341611382,0.38325463,0.540597833,0.238201832,0.315181714,0.707516902,0.760874461,0.312787051,0.128205639,0.437647059,0.270305714,0.284842382,0.10703049,0.222623752,0.461677024,0.4979164,0.446819042,0.624689038,0.266876972,0.460585191,0.347364415,0.740955209,0.937297022,0.296225017,0.385862908,0.661331285,0.437403663,0.248370068,0.478211516,0.658732604,0.745941707,0.653026374,0.258389685,0.177033419,0.231128059,0.569298125,0.287177699,0.333409201,0.229334322,0.47312649,0.331280803,0.123289014,0.309672679,0.32723892,0.11046286,0.514933721,0.619082945,11/1/1983
410.2,0.221278197,0.303508543,0.322416731,0.2460666,0.018183263,0.103435416,0.828874376,0.998449758,0,0.223341679,0.195294118,0.301017355,0.562885673,0,0.029223091,0.296516468,0.555473192,0.558776628,0.781616214,0.350473186,0.376413141,0.515544809,0.864943478,0.836393799,0.241229436,0.590713479,0.480469863,0.196450446,0.137727893,0.580103117,0.476534283,0.823719884,0.741536748,0.309043582,0.194843446,0.00107905,0.661229549,0.361009952,0.319019012,0.182464915,0.481770387,0.342814665,0.295606057,0.442683407,0.286765102,0.191326274,0.301134638,0.420213181,12/1/1983
0,0.1393514,0.193370729,0.483297054,0.500862501,0.644844352,0.345990097,0.302717119,0.56010467,0.25379817,0.1266519,0.595294118,0.214946792,0.05940795,0.117821373,0.652693065,0.378818003,0.436809494,0.121258168,0.405411319,0.429684543,0.894543101,0.761274516,0.298629696,0.751482748,0.026462609,0.484057119,1,0.595571551,0.330197254,0.131143248,1,0.35337701,0.363088687,0.777864821,0.652687089,0.155269469,0.117233705,0.308767516,0.239195432,0.261466772,0.228707057,0.251649353,0.765174104,0.704075597,0.209414116,0.088522809,0.905245923,1,1/1/1984
34.9,0.104778936,0.420348063,0.476492688,0.66051769,0.781237232,0.625642627,0.41886145,0.445443756,0.498914109,0.143524252,0.416470588,0.28559403,0.040284993,0.203912132,0.795862035,0.527050963,0.419357779,0.077800947,0.502793704,0.593690852,0.728536087,0.928924847,0.379209473,0.53899501,0.01789211,0.685887419,0.611434676,0.415828738,0.650729885,0.084177588,0.610622751,0.453639301,0.521462009,0.806539056,0.639533256,0.553720508,0.111297349,0.543759489,0.46220473,0.523493824,0.385945404,0.250496537,0.664341227,0.469241627,0.44387313,0.103089824,0.904736497,0.624844576,2/1/1984
21.6,0.289204624,0.69376639,0.04964751,0.869455051,0.73530759,0.913716912,0.363870803,0.175038554,0.691920572,0.288539734,0.070588235,0.568624399,0.119834582,0.306353017,0.787892597,0.353536319,0.621639767,0.169134767,0.465514046,0.570977918,0.847943506,0.672935965,0.502631647,0.755165529,0.102426839,0.701491734,0.689065437,0.070502421,0.669409233,0.182089048,0.684502852,0.53220881,0.565536029,0.659581353,0.721453616,0.89456052,0.272138982,0.528102057,0.682446813,0.718253075,0.571085346,0.53106079,0.424427908,0.486739564,0.713648746,0.296283004,0.468072419,0.80459593,3/1/1984
280.6,0.464735309,0.856721941,0.339164993,0.779664585,0.632997668,0.943475899,0.636987146,0.443744963,0.727011444,0.421672762,0.381176471,0.663843946,0.10765793,0.199803634,0.768193349,0.525302617,0.576304928,0.245000762,0.874981278,0.70126183,0.600956252,0.633461787,0.290446434,0.613510802,0.075153447,0.633976147,0.228086627,0.380439962,0.5712223,0.264875975,0.22362019,0.793052237,0.900219064,0.674955979,0.579557156,0.995518403,0.286797722,0.786847116,0.87795327,0.839811708,0.886758997,0.606790351,0.624199102,0.488722176,0.852768806,0.540352611,0.524555522,0.341885064,4/1/1984
85.4,0.664670572,0.805295265,0.57945633,0.557102614,0.607795087,0.785424786,0.592515526,0.491328442,0.728095481,0.582119671,0.571764706,0.857589968,0.094538085,0.212106287,0.724019955,0.443285284,0.721777928,0.192704785,0.839192943,0.552996845,0.613153031,0.577383569,0.422140991,0.518257723,0.086594129,0.768155955,0.209493267,0.570524187,0.669677359,0.208357977,0.207642899,0.750613535,0.833167317,0.636716252,0.551405677,0.890609446,0.258814235,0.797690166,0.799106912,0.759214335,0.841162807,0.79286868,0.61253666,0.646011557,0.805032922,0.755301553,0.659609143,0.280710413,5/1/1984
11,1,0.619964634,1,0.419275328,0.533942328,0.670296194,0.814864604,0.642319891,0.773909082,0.957189735,0.508235294,0.795947562,0.148209772,0.126415085,0.602721906,0.836259517,0.243071127,0.280355789,0.885930853,0.782334385,0.517074029,0.596458353,0.736920761,0.60456808,0.148087108,0.755510584,0.096855195,0.508724885,0.547307026,0.303085325,0.09872464,0.859832689,0.89212236,0.418507663,0.295251808,0.778738275,0.347190951,0.770713593,0.710463312,0.61837171,0.863671212,0.833198464,0.513067275,0.315829378,0.612501573,1,0.762710543,0.110454152,6/1/1984
18.8,0.761535368,0.676337684,0.701884197,0.390030723,0.647017545,0.663433159,0.816852068,0.538720662,0.889292122,0.743992198,0.284705882,0.753311572,0.091799422,0.178092044,0.74698856,0.663415369,0.312796054,0.178710087,0.819077069,0.804416404,0.528229651,0.690056598,0.555604979,0.643760239,0.1150117,0.705797642,0.200997196,0.284047652,0.676397504,0.193233442,0.199894946,0.79502334,0.894934848,0.497712753,0.284763137,0.800565749,0.190228307,0.732653255,0.734402865,0.693857671,0.8157279,0.724178782,0.222474199,0.287031123,0.671557445,0.858570219,0.59280432,0.24504229,7/1/1984
47.5,0.775363498,0.506658484,0.728459674,0.689596849,0.277961432,0.796010781,0.951905707,0.841234713,0.761057724,0.76164091,0.425882353,0.801784583,0.909995447,0.138996159,0.352030258,0.498639694,0.544788013,0.742048249,0.902058386,0.279179811,0.330906407,0.083187773,0.791750329,0.651910125,0.942673966,0.647347755,0.131839025,0.425640333,0.302335214,0.662890044,0.128444816,0.89689478,0.901628903,0.147119203,0.130611374,0.895679606,0.66590251,0.64936664,0.565685432,0.456745192,0.73904719,0.770285303,0.059846109,0.2156351,0.488190237,0.855754255,0.600589613,0.112965568,8/1/1984
33,0.684289235,0.440583313,0.591601202,0.961359864,0.746021949,0.819313001,0.811077598,0.792828235,0.861589773,0.716801865,0.383529412,0.822040288,0.105876953,0.241188049,0.739546084,0.533807094,0.658734684,0.203753231,0.82106378,0.244164038,0.467151555,0.706158541,0.553086567,0.736302381,0.105271433,0.695254929,0.296166884,0.382611256,0.323858614,0.220298399,0.295591526,0.745669851,0.799633824,0.475384515,0.236163057,0.876913484,0.278152437,0.61109126,0.521010879,0.446648801,0.646320045,0.772787783,0.003899552,0.104949678,0.430857385,0.789812663,0.648668679,0.291607158,9/1/1984
2.9,0.638877232,0.48185277,0.465401941,0.821472361,0.510452043,0.616761731,0.808335204,0.789668686,0.557627249,0.626587356,0.395294118,0.720611219,0.29440253,0.214669387,0.469991192,0.441985389,0.587250754,0.398942443,0.822368312,0.268138801,0.303566557,0.586943669,0.765199614,0.674677103,0.24115559,0.782521231,0.250440944,0.394590864,0.305406723,0.428857771,0.2460644,0.809155928,0.815096877,0.395043205,0.243635113,0.626551519,0.466432948,0.50775328,0.520973921,0.425837137,0.671489919,0.689576922,0.089726394,0.32804928,0.464443849,0.718487952,0.325619328,0.213590012,10/1/1984
107.6,0.161291451,0.308014512,0.491852532,0.54638493,0.219107099,0.320030605,0.607737687,0.735725348,0.237595643,0.141349868,0.644705882,0.138695255,0.339919778,0.169082732,0.20840163,0.366099031,0.268312218,0.44387279,0.600106222,0.276656151,0.407546612,0.655076624,0.798114963,0.351178445,0.296699334,0.359335573,0.64103275,0.644826967,0.165310001,0.47661946,0.637703747,0.711541565,0.612615189,0.311553189,0.322251019,0.233742985,0.588767144,0.226467314,0.316298283,0.199605441,0.490198563,0.181286056,0.472968313,0.668643937,0.296165232,0.140064467,0.444618032,0.574613493,11/1/1984
84.1,0.182065753,0.115482614,0.448897311,0.432494033,0.57205886,0.199812149,0.288436076,0.339798298,0.226780519,0.224985528,0.583529412,0.16803422,0.114449542,0.199107371,0.515967524,0.339656654,0.129259923,0.13157005,0.180908297,0.64637224,0.316204543,0.822492295,0.535271404,0.26302517,0.142778565,0.277410555,0.763646592,0.582655298,0.443452144,0.142287642,0.763623921,0.312827621,0.257314537,0.595188595,0.545467045,0.001153193,0.212606439,0.029189049,0.120064872,0.162616534,0.117864962,0.203598542,0.639213994,0.925065959,0.118895608,0.145816932,0.73825056,0.607532435,12/1/1984
47.8,0.130139792,0.114626988,0.548287153,0.494145271,0.73979093,0.34390159,0.21297641,0.253324359,0.332807173,0.201836965,0.562352941,0.167698323,0.034445829,0.250209341,0.727208244,0.251393967,0.279571996,0.014603836,0.122130905,0.748580442,0.237849372,0.850894356,0.261547993,0.368899998,0.042136815,0.309553939,0.695436989,0.561499079,0.727769289,0.01579877,0.695075547,0.165589732,0.178820077,0.771509869,0.610576931,0.15189186,0.052665585,0.178536428,0.12139366,0.239513987,0.02478773,0.154196283,0.87439887,0.896781907,0.14172771,0.132117259,0.840293422,0.523683193,1/1/1985
61.9,0.17356783,0.266371433,0.3164958,0.74242747,0.786139715,0.67416719,0.205245735,0.108185681,0.465756145,0.150815007,0.145882353,0.294075605,0.029351079,0.416699338,0.827110129,0.29090595,0.266840704,0.062922373,0.140236827,0.09148265,0.37136607,0.886433007,0.172323434,0.497291199,0.02541308,0.352060945,0.639823584,0.146851619,0.83568725,0.068018216,0.638459834,0.181652398,0.191863993,0.820137812,0.709954211,0.549378028,0.125395389,0.364469877,0.301985539,0.46657737,0.099947231,0.321798571,0.734649968,0.76027294,0.308719692,0.138492252,0.599786641,0.566510502,2/1/1985
129.6,0.260970507,0.56255468,0.06177487,0.83201594,0.736851684,0.895364578,0.343737966,0.243215369,0.72968318,0.228600476,0.021176471,0.508556185,0.110392598,0.430337978,0.818012078,0.382000715,0.504842698,0.16987133,0.437531957,0.495899054,0.508272113,0.705017775,0.345679815,0.648035894,0.123818222,0.383141969,0.533314027,0.020929682,0.685804081,0.182885077,0.530147577,0.462852353,0.483329794,0.657084773,0.596523832,0.891810392,0.240142008,0.557270772,0.580231746,0.651751166,0.43251299,0.477819148,0.635803414,0.562257595,0.588531055,0.25869197,0.488977794,0.580573798,3/1/1985
246.4,0.413471572,0.740065035,0.167520779,0.803149092,0.583885892,0.960908695,0.468425771,0.321912716,0.734939178,0.428130156,0.261176471,0.75967287,0.207391043,0.342950818,0.699709355,0.455458086,0.725458777,0.207436046,0.630120786,0.433659306,0.499793249,0.59588879,0.412832546,0.814094962,0.234623845,0.58287942,0.36683024,0.260579371,0.5587472,0.22427854,0.363577358,0.673729167,0.693917093,0.554311596,0.559632896,0.994854131,0.38616889,0.590330588,0.72870161,0.70821631,0.715017593,0.626428847,0.469122519,0.43663677,0.737501868,0.522210125,0.511791406,0.428261617,4/1/1985
60.6,0.845270648,0.749872485,0.856073943,0.553958292,0.746630126,0.787986436,0.485147113,0.429594065,0.763039203,0.675110815,0.534117647,0.920582867,0.040252834,0.33288282,0.856598542,0.562744438,0.646370771,0.077064384,0.781528987,0.376971609,0.508611785,0.806624384,0.346482537,0.451901233,0.050255568,0.42886551,0.254784108,0.534974178,0.8401027,0.083381559,0.255353939,0.655405106,0.752554879,0.736734178,0.689851014,0.89090412,0.140434481,0.949476828,0.801513017,0.813763209,0.81207285,0.930187666,0.969009595,0.690090877,0.756721915,0.880895091,0.752226076,0.355730587,5/1/1985
8.9,0.775772036,0.51292894,0.775774859,0.367620139,0.249069591,0.644041486,0.861892878,0.78039528,0.663086882,0.85568265,0.291764706,0.88060673,0.38068586,0.197057326,0.328052674,0.701778907,0.677724507,0.454921236,0.87091776,0.714826498,0.363129035,0.565373223,0.773070749,0.810904266,0.424782499,0.56292752,0.217226912,0.291505236,0.369525231,0.490151938,0.218505658,0.888206312,0.874035069,0.210452876,0.195019814,0.778330094,0.626488522,0.567591735,0.585530185,0.482746394,0.75121917,0.836040622,0.405083184,0.22392073,0.496151956,0.854095574,0.648937777,0.200728786,6/1/1985
68.1,0.652862924,0.569508265,0.571654031,0.37767121,0.565008759,0.65876197,0.736018678,0.565928883,0.824950265,0.690343094,0.256470588,0.751590429,0.104685835,0.265633057,0.663389546,0.612595139,0.371685849,0.162505699,0.757248308,0.333123028,0.381065174,0.78148062,0.529947513,0.726269066,0.132581888,0.470626629,0.295935587,0.256316217,0.507066775,0.175720823,0.294336063,0.74250937,0.809447107,0.454591715,0.281139677,0.799011085,0.282988446,0.63170535,0.641448764,0.590425442,0.7114168,0.686759181,0.359638441,0.259632927,0.569129574,0.786147258,0.593245862,0.319855596,7/1/1985
1.7,0.820576187,0.413213585,0.795311536,0.683071176,0.309441583,0.794843869,0.876401277,0.791894479,0.728970608,0.864948562,0.477647059,0.786122028,0.531967011,0.2124905,0.360596961,0.634472954,0.433990263,0.539625988,0.783324601,0.422933754,0.288990226,0.460038118,0.814179604,0.804530627,0.547521886,0.472133066,0.310033057,0.478526463,0.296112916,0.568162695,0.310765531,0.840629361,0.811860878,0.181413881,0.111533762,0.894207249,0.662453004,0.489522843,0.479819762,0.375217442,0.662233357,0.768958296,0.099928143,0.262300267,0.396002068,0.899089089,0.545600412,0.268918026,8/1/1985
50.8,0.702966349,0.388558043,0.624885691,0.962754867,0.581616893,0.823047506,0.728758787,0.79354802,0.739792648,0.81745753,0.378823529,0.847532172,0.232696439,0.311569664,0.560550237,0.801104167,0.705724426,0.359168037,0.761832032,0.608201893,0.435054461,0.611448566,0.658573734,0.720060112,0.227947651,0.371372502,0.446277861,0.379658602,0.319024104,0.38666828,0.447619515,0.76178843,0.728412769,0.368493929,0.215632686,0.876988411,0.477817909,0.464874282,0.459797422,0.377640523,0.60273443,0.797004744,0.097134621,0.192571944,0.375719501,0.800693059,0.613712439,0.428458935,9/1/1985
70.3,0.386568597,0.525485884,0.087889112,0.815095953,0.517417418,0.615970568,0.777983931,0.642423359,0.570810597,0.394344751,0.181176471,0.591075075,0.183263858,0.252592665,0.519784588,0.434935726,0.555220581,0.3599046,0.704140386,0.251419558,0.486119626,0.531898888,0.525307607,0.708313263,0.123148458,0.601634023,0.491907669,0.180568423,0.366074987,0.38666828,0.489211208,0.76742547,0.795607366,0.448387291,0.242276223,0.628490544,0.409038145,0.384043006,0.52167824,0.455637986,0.597337555,0.540287217,0.114486912,0.228812233,0.508051837,0.469450785,0.327673868,0.502362969,10/1/1985
228.8,0.266188938,0.354398641,0.378912589,0.57546957,0.376554979,0.337076564,0.555748075,0.568029515,0.309681214,0.29395305,0.56,0.438701358,0.441435607,0.187735754,0.32184138,0.563202728,0.607082575,0.492485952,0.507042722,0.447350158,0.451456533,0.426224602,0.721468226,0.747697124,0.467964148,0.194783837,0.779705921,0.559537272,0.245746299,0.510052641,0.776608698,0.643990727,0.574301914,0.353445899,0.317183785,0.235851321,0.490726759,0.203031985,0.355424114,0.287621155,0.457495484,0.429085034,0.483500733,0.537860448,0.342623964,0.285740581,0.496483405,0.764513735,11/1/1985
98.8,0.076352127,0.23298408,0.559335058,0.343560078,0.413024004,0.154326724,0.506273283,0.691870621,0.158675314,0.10461973,0.703529412,0.192184253,0.173456553,0.103528577,0.381412345,0.499192731,0.541326752,0.240581384,0.503149068,0.216719243,0.528290566,0.647209986,0.536881703,0.79130436,0.170417465,0.322461852,0.795516192,0.70202103,0.309251551,0.259303778,0.793095371,0.549747596,0.513830135,0.536433417,0.402001959,0.000798804,0.323126628,0.208707598,0.243921855,0.191087103,0.338881018,0.201482361,0.581627702,0.565105974,0.230033454,0.052982137,0.798269403,0.733215587,12/1/1985
